UMP-45 | Caramel (Factory New)|Consumer Grade|1|UMP-45|0.11|0.28|98.00
P90 | Nostalgia (Factory New)|Classified|1077|P90|0.07|0.19|103.00
AUG | Death by Puppy (Factory New)|Classified|1078|AUG|0.42|0.03|76.00
AWP | Wildfire (Factory New)|Covert|1079|AWP|0.04|0.40|83.00
FAMAS | Commemoration (Factory New)|Covert|1080|FAMAS|0.10|0.58|93.00
★ Classic Knife | Vanilla (Factory New)|Covert|1081|Classic Knife|0.50|0.02|129.00
★ Classic Knife | Fade (Factory New)|Covert|1082|Classic Knife|0.01|0.38|144.00
★ Classic Knife | Slaughter (Factory New)|Covert|1083|Classic Knife|1.00|0.48|177.00
★ Classic Knife | Blue Steel (Factory New)|Covert|1084|Classic Knife|0.58|0.23|82.00
★ Classic Knife | Stained (Factory New)|Covert|1085|Classic Knife|0.57|0.11|132.00
★ Classic Knife | Case Hardened (Factory New)|Covert|1086|Classic Knife|0.20|0.06|159.00
★ Classic Knife | Forest DDPAT (Factory New)|Covert|1087|Classic Knife|0.14|0.21|137.00
★ Classic Knife | Boreal Forest (Factory New)|Covert|1088|Classic Knife|0.22|0.22|131.00
★ Classic Knife | Crimson Web (Factory New)|Covert|1089|Classic Knife|0.01|0.52|151.00
★ Classic Knife | Scorched (Factory New)|Covert|1090|Classic Knife|0.12|0.04|105.00
★ Classic Knife | Safari Mesh (Factory New)|Covert|1091|Classic Knife|0.19|0.17|126.00
★ Classic Knife | Night Stripe (Factory New)|Covert|1092|Classic Knife|0.56|0.20|96.00
★ Classic Knife | Urban Masked (Factory New)|Covert|1093|Classic Knife|0.28|0.03|188.00
MP5-SD | Bamboo Garden (Factory New)|Consumer Grade|1094|MP5-SD|0.17|0.21|115.00
MAC-10 | Surfwood (Factory New)|Consumer Grade|1095|MAC-10|0.25|0.18|158.00
PP-Bizon | Seabird (Factory New)|Consumer Grade|1096|PP-Bizon|0.45|0.18|136.00
Sawed-Off | Jungle Thicket (Factory New)|Consumer Grade|1097|Sawed-Off|0.25|0.44|70.00
M249 | Jungle (Factory New)|Consumer Grade|1098|M249|0.24|0.22|116.00
P90 | Sunset Lily (Factory New)|Industrial Grade|1099|P90|0.04|0.28|72.00
M4A4 | Dark Blossom (Factory New)|Industrial Grade|1100|M4A4|0.55|0.17|64.00
XM1014 | Banana Leaf (Factory New)|Industrial Grade|1101|XM1014|0.20|0.41|64.00
Tec-9 | Rust Leaf (Factory New)|Industrial Grade|1102|Tec-9|0.09|0.43|82.00
UMP-45 | Day Lily (Factory New)|Mil-Spec|1103|UMP-45|0.20|0.18|77.00
Five-SeveN | Crimson Blossom (Factory New)|Mil-Spec|1104|Five-SeveN|0.97|0.42|79.00
MP7 | Teal Blossom (Factory New)|Mil-Spec|1105|MP7|0.38|0.24|66.00
FAMAS | Sundown (Factory New)|Mil-Spec|1106|FAMAS|0.67|0.18|74.00
SSG 08 | Sea Calico (Factory New)|Restricted|1107|SSG 08|0.17|0.22|72.00
Glock-18 | Synth Leaf (Factory New)|Restricted|1108|Glock-18|0.56|0.40|68.00
AUG | Midnight Lily (Factory New)|Restricted|1109|AUG|0.22|0.04|73.00
MP9 | Wild Lily (Factory New)|Classified|1110|MP9|0.64|0.13|100.00
AK-47 | Wild Lotus (Factory New)|Covert|1111|AK-47|0.17|0.29|82.00
AUG | Navy Murano (Factory New)|Consumer Grade|1112|AUG|0.61|0.13|68.00
SCAR-20 | Stone Mosaico (Factory New)|Consumer Grade|1113|SCAR-20|0.17|0.09|68.00
R8 Revolver | Canal Spray (Factory New)|Consumer Grade|1114|R8 Revolver|0.50|0.32|72.00
Negev | Boroque Sand (Factory New)|Consumer Grade|1115|Negev|0.17|0.17|105.00
CZ75-Auto | Indigo (Factory New)|Consumer Grade|1116|CZ75-Auto|0.59|0.28|122.00
AK-47 | Baroque Purple (Factory New)|Industrial Grade|1117|AK-47|0.00|0.03|68.00
SG 553 | Candy Apple (Factory New)|Industrial Grade|1118|SG 553|0.01|0.60|133.00
P250 | Dark Filigree (Factory New)|Industrial Grade|1119|P250|0.83|0.02|43.00
Tec-9 | Orange Murano (Factory New)|Industrial Grade|1120|Tec-9|0.07|0.27|77.00
P90 | Baroque Red (Factory New)|Mil-Spec|1121|P90|0.08|0.18|72.00
G3SG1 | Violet Murano (Factory New)|Mil-Spec|1122|G3SG1|0.00|0.02|58.00
Dual Berettas | Emerald (Factory New)|Mil-Spec|1123|Dual Berettas|0.40|0.50|82.00
SSG 08 | Orange Filigree (Factory New)|Mil-Spec|1124|SSG 08|0.07|0.30|66.00
MP9 | Stained Glass (Factory New)|Restricted|1125|MP9|0.59|0.49|69.00
MAC-10 | Red Filigree (Factory New)|Restricted|1126|MAC-10|0.98|0.22|64.00
Nova | Baroque Orange (Factory New)|Restricted|1127|Nova|0.10|0.13|107.00
MAG-7 | Cinquedea (Factory New)|Classified|1128|MAG-7|0.11|0.13|46.00
AWP | The Prince (Factory New)|Covert|1129|AWP|0.11|0.21|68.00
SG 553 | Barricade (Factory New)|Consumer Grade|1130|SG 553|0.37|0.07|67.00
Galil AR | Tornado (Factory New)|Consumer Grade|1131|Galil AR|0.11|0.14|150.00
MP7 | Scorched (Factory New)|Consumer Grade|1132|MP7|0.07|0.12|57.00
SSG 08 | Red Stone (Factory New)|Consumer Grade|1133|SSG 08|0.06|0.24|83.00
FAMAS | Night Borre (Factory New)|Consumer Grade|1134|FAMAS|0.62|0.09|77.00
M4A1-S | Moss Quartz (Factory New)|Industrial Grade|1135|M4A1-S|0.25|0.24|82.00
USP-S | Pathfinder (Factory New)|Industrial Grade|1136|USP-S|0.12|0.09|82.00
MAG-7 | Chainmail (Factory New)|Industrial Grade|1137|MAG-7|0.13|0.29|73.00
Dual Berettas | Pyre (Factory New)|Industrial Grade|1138|Dual Berettas|0.05|0.39|74.00
SCAR-20 | Brass (Factory New)|Mil-Spec|1139|SCAR-20|0.17|0.20|56.00
CZ75-Auto | Emerald Quartz (Factory New)|Mil-Spec|1140|CZ75-Auto|0.24|0.39|95.00
XM1014 | Frost Borre (Factory New)|Mil-Spec|1141|XM1014|0.57|0.07|72.00
MAC-10 | Copper Borre (Factory New)|Mil-Spec|1142|MAC-10|0.09|0.45|86.00
AUG | Flame Jörmungandr (Factory New)|Restricted|1143|AUG|0.11|0.14|78.00
Desert Eagle | Emerald Jörmungandr (Factory New)|Restricted|1144|Desert Eagle|0.35|0.37|65.00
P90 | Astral Jörmungandr (Factory New)|Restricted|1145|P90|0.47|0.35|83.00
Negev | Mjölnir (Factory New)|Classified|1146|Negev|0.04|0.57|90.00
AWP | Gungnir (Factory New)|Covert|1147|AWP|0.21|0.06|109.00
MP5-SD | Acid Wash (Factory New)|Mil-Spec|1148|MP5-SD|0.50|0.06|49.00
Nova | Plume (Factory New)|Mil-Spec|1149|Nova|0.08|0.26|137.00
G3SG1 | Black Sand (Factory New)|Mil-Spec|1150|G3SG1|0.11|0.29|87.00
R8 Revolver | Memento (Factory New)|Mil-Spec|1151|R8 Revolver|0.15|0.12|67.00
Dual Berettas | Balance (Factory New)|Mil-Spec|1152|Dual Berettas|0.14|0.12|90.00
SCAR-20 | Torn (Factory New)|Mil-Spec|1153|SCAR-20|0.14|0.17|95.00
M249 | Warbird (Factory New)|Mil-Spec|1154|M249|0.12|0.17|109.00
PP-Bizon | Embargo (Factory New)|Restricted|1155|PP-Bizon|0.34|0.15|106.00
AK-47 | Rat Rod (Factory New)|Restricted|1156|AK-47|0.12|0.14|71.00
AUG | Arctic Wolf (Factory New)|Restricted|1157|AUG|0.12|0.07|114.00
MP7 | Neon Ply (Factory New)|Restricted|1158|MP7|0.37|0.17|75.00
P2000 | Obsidian (Factory New)|Restricted|1159|P2000|0.01|0.39|104.00
Tec-9 | Decimator (Factory New)|Classified|1160|Tec-9|0.78|0.32|66.00
SG 553 | Colony IV (Factory New)|Classified|1161|SG 553|0.10|0.44|89.00
AWP | Containment Breach (Factory New)|Covert|1163|AWP|0.22|0.29|80.00
MAC-10 | Stalker (Factory New)|Covert|1164|MAC-10|0.15|0.31|62.00
★ Nomad Knife | Vanilla (Factory New)|Covert|1165|Nomad Knife|0.56|0.04|67.00
★ Nomad Knife | Fade (Factory New)|Covert|1166|Nomad Knife|0.01|0.34|160.00
★ Nomad Knife | Slaughter (Factory New)|Covert|1167|Nomad Knife|0.99|0.42|183.00
★ Nomad Knife | Blue Steel (Factory New)|Covert|1168|Nomad Knife|0.59|0.25|99.00
★ Nomad Knife | Stained (Factory New)|Covert|1169|Nomad Knife|0.57|0.12|154.00
★ Nomad Knife | Case Hardened (Factory New)|Covert|1170|Nomad Knife|0.58|0.03|159.00
★ Nomad Knife | Forest DDPAT (Factory New)|Covert|1171|Nomad Knife|0.16|0.17|150.00
★ Nomad Knife | Boreal Forest (Factory New)|Covert|1172|Nomad Knife|0.24|0.17|142.00
★ Nomad Knife | Crimson Web (Factory New)|Covert|1173|Nomad Knife|0.00|0.46|161.00
★ Nomad Knife | Scorched (Factory New)|Covert|1174|Nomad Knife|0.08|0.02|130.00
★ Nomad Knife | Safari Mesh (Factory New)|Covert|1175|Nomad Knife|0.21|0.14|141.00
★ Nomad Knife | Night Stripe (Factory New)|Covert|1176|Nomad Knife|0.57|0.23|110.00
★ Nomad Knife | Urban Masked (Factory New)|Covert|1177|Nomad Knife|0.48|0.04|200.00
★ Skeleton Knife | Vanilla (Factory New)|Covert|1178|Skeleton Knife|0.50|0.03|61.00
★ Skeleton Knife | Fade (Factory New)|Covert|1179|Skeleton Knife|0.02|0.34|171.00
★ Skeleton Knife | Slaughter (Factory New)|Covert|1180|Skeleton Knife|0.99|0.45|189.00
★ Skeleton Knife | Blue Steel (Factory New)|Covert|1181|Skeleton Knife|0.58|0.28|103.00
★ Skeleton Knife | Stained (Factory New)|Covert|1182|Skeleton Knife|0.57|0.12|154.00
★ Skeleton Knife | Case Hardened (Factory New)|Covert|1183|Skeleton Knife|0.19|0.04|163.00
★ Skeleton Knife | Forest DDPAT (Factory New)|Covert|1184|Skeleton Knife|0.17|0.20|122.00
★ Skeleton Knife | Boreal Forest (Factory New)|Covert|1185|Skeleton Knife|0.19|0.18|111.00
★ Skeleton Knife | Scorched (Factory New)|Covert|1187|Skeleton Knife|0.10|0.04|126.00
★ Skeleton Knife | Safari Mesh (Factory New)|Covert|1188|Skeleton Knife|0.20|0.16|111.00
★ Skeleton Knife | Night Stripe (Factory New)|Covert|1189|Skeleton Knife|0.56|0.20|86.00
★ Skeleton Knife | Urban Masked (Factory New)|Covert|1190|Skeleton Knife|0.38|0.02|163.00
★ Survival Knife | Vanilla (Factory New)|Covert|1191|Survival Knife|0.54|0.10|187.00
★ Survival Knife | Fade (Factory New)|Covert|1192|Survival Knife|0.99|0.34|148.00
★ Survival Knife | Slaughter (Factory New)|Covert|1193|Survival Knife|0.99|0.42|168.00
★ Survival Knife | Blue Steel (Factory New)|Covert|1194|Survival Knife|0.59|0.27|93.00
★ Survival Knife | Stained (Factory New)|Covert|1195|Survival Knife|0.57|0.11|140.00
★ Survival Knife | Case Hardened (Factory New)|Covert|1196|Survival Knife|0.19|0.05|148.00
★ Survival Knife | Forest DDPAT (Factory New)|Covert|1197|Survival Knife|0.17|0.21|134.00
★ Survival Knife | Boreal Forest (Factory New)|Covert|1198|Survival Knife|0.18|0.18|124.00
★ Survival Knife | Crimson Web (Factory New)|Covert|1199|Survival Knife|0.01|0.50|149.00
★ Survival Knife | Scorched (Factory New)|Covert|1200|Survival Knife|0.11|0.05|117.00
★ Survival Knife | Safari Mesh (Factory New)|Covert|1201|Survival Knife|0.18|0.17|127.00
★ Survival Knife | Night Stripe (Factory New)|Covert|1202|Survival Knife|0.56|0.20|95.00
★ Survival Knife | Urban Masked (Factory New)|Covert|1203|Survival Knife|0.27|0.03|186.00
★ Paracord Knife | Vanilla (Factory New)|Covert|1204|Paracord Knife|0.57|0.12|78.00
★ Paracord Knife | Fade (Factory New)|Covert|1205|Paracord Knife|0.02|0.39|123.00
★ Paracord Knife | Slaughter (Factory New)|Covert|1206|Paracord Knife|0.99|0.53|158.00
★ Paracord Knife | Blue Steel (Factory New)|Covert|1207|Paracord Knife|0.58|0.26|65.00
★ Paracord Knife | Stained (Factory New)|Covert|1208|Paracord Knife|0.57|0.11|111.00
★ Paracord Knife | Case Hardened (Factory New)|Covert|1209|Paracord Knife|0.19|0.05|137.00
★ Paracord Knife | Forest DDPAT (Factory New)|Covert|1210|Paracord Knife|0.15|0.22|129.00
★ Paracord Knife | Boreal Forest (Factory New)|Covert|1211|Paracord Knife|0.22|0.22|120.00
★ Paracord Knife | Crimson Web (Factory New)|Covert|1212|Paracord Knife|0.01|0.56|143.00
★ Paracord Knife | Scorched (Factory New)|Covert|1213|Paracord Knife|0.08|0.04|94.00
★ Paracord Knife | Safari Mesh (Factory New)|Covert|1214|Paracord Knife|0.19|0.18|117.00
★ Paracord Knife | Night Stripe (Factory New)|Covert|1215|Paracord Knife|0.56|0.21|87.00
★ Paracord Knife | Urban Masked (Factory New)|Covert|1216|Paracord Knife|0.30|0.03|179.00
AUG | Tom Cat (Factory New)|Mil-Spec|1217|AUG|0.17|0.07|91.00
AWP | Capillary (Factory New)|Mil-Spec|1218|AWP|0.22|0.06|105.00
CZ75-Auto | Distressed (Factory New)|Mil-Spec|1219|CZ75-Auto|0.06|0.33|112.00
Desert Eagle | Blue Ply (Factory New)|Mil-Spec|1220|Desert Eagle|0.59|0.37|89.00
MP5-SD | Desert Strike (Factory New)|Mil-Spec|1221|MP5-SD|0.12|0.13|83.00
Negev | Prototype (Factory New)|Mil-Spec|1222|Negev|0.14|0.08|88.00
R8 Revolver | Bone Forged (Factory New)|Mil-Spec|1223|R8 Revolver|0.13|0.10|50.00
P2000 | Acid Etched (Factory New)|Restricted|1224|P2000|0.51|0.22|60.00
Sawed-Off | Apocalypto (Factory New)|Restricted|1225|Sawed-Off|0.68|0.19|107.00
SCAR-20 | Enforcer (Factory New)|Restricted|1226|SCAR-20|0.00|0.07|55.00
SG 553 | Darkwing (Factory New)|Restricted|1227|SG 553|0.94|0.15|59.00
SSG 08 | Fever Dream (Factory New)|Restricted|1228|SSG 08|0.04|0.06|69.00
AK-47 | Phantom Disruptor (Factory New)|Classified|1229|AK-47|0.14|0.22|74.00
MAC-10 | Disco Tech (Factory New)|Classified|1230|MAC-10|0.09|0.28|139.00
MAG-7 | Justice (Factory New)|Classified|1231|MAG-7|0.50|0.12|33.00
M4A1-S | Player Two (Factory New)|Covert|1232|M4A1-S|0.21|0.06|121.00
Glock-18 | Bullet Queen (Factory New)|Covert|1233|Glock-18|0.10|0.51|118.00
Negev | Ultralight (Factory New)|Mil-Spec|1234|Negev|0.15|0.10|84.00
P2000 | Gnarled (Factory New)|Mil-Spec|1235|P2000|0.97|0.08|76.00
SG 553 | Ol' Rusty (Factory New)|Mil-Spec|1236|SG 553|0.04|0.26|76.00
SSG 08 | Mainframe 001 (Factory New)|Mil-Spec|1237|SSG 08|0.59|0.16|68.00
P250 | Cassette (Factory New)|Mil-Spec|1238|P250|0.07|0.23|107.00
P90 | Freight (Factory New)|Mil-Spec|1239|P90|0.07|0.28|79.00
PP-Bizon | Runic (Factory New)|Mil-Spec|1240|PP-Bizon|0.07|0.20|50.00
MAG-7 | Monster Call (Factory New)|Restricted|1241|MAG-7|0.51|0.16|88.00
Tec-9 | Brother (Factory New)|Restricted|1242|Tec-9|0.12|0.25|59.00
MAC-10 | Allure (Factory New)|Restricted|1243|MAC-10|0.09|0.29|121.00
Galil AR | Connexion (Factory New)|Restricted|1244|Galil AR|0.05|0.35|83.00
MP5-SD | Kitbash (Factory New)|Restricted|1245|MP5-SD|0.15|0.10|97.00
M4A4 | Tooth Fairy (Factory New)|Classified|1246|M4A4|0.07|0.20|128.00
Glock-18 | Vogue (Factory New)|Classified|1247|Glock-18|0.99|0.53|161.00
XM1014 | Entombed (Factory New)|Classified|1248|XM1014|0.10|0.21|103.00
Desert Eagle | Printstream (Factory New)|Covert|1249|Desert Eagle|0.11|0.08|186.00
AK-47 | Legion of Anubis (Factory New)|Covert|1250|AK-47|0.11|0.21|53.00
CZ75-Auto | Vendetta (Factory New)|Mil-Spec|1251|CZ75-Auto|0.17|0.08|52.00
P90 | Cocoa Rampage (Factory New)|Mil-Spec|1252|P90|0.12|0.28|85.00
G3SG1 | Digital Mesh (Factory New)|Mil-Spec|1253|G3SG1|0.12|0.11|74.00
Galil AR | Vandal (Factory New)|Mil-Spec|1254|Galil AR|0.18|0.13|75.00
P250 | Contaminant (Factory New)|Mil-Spec|1255|P250|0.01|0.30|81.00
M249 | Deep Relief (Factory New)|Mil-Spec|1256|M249|0.18|0.18|95.00
MP5-SD | Condition Zero (Factory New)|Mil-Spec|1257|MP5-SD|0.37|0.06|78.00
AWP | Exoskeleton (Factory New)|Restricted|1258|AWP|0.44|0.05|62.00
Dual Berettas | Dezastre (Factory New)|Restricted|1259|Dual Berettas|0.52|0.09|88.00
Nova | Clear Polymer (Factory New)|Restricted|1260|Nova|0.43|0.09|96.00
SSG 08 | Parallax (Factory New)|Restricted|1261|SSG 08|0.11|0.04|69.00
UMP-45 | Gold Bismuth (Factory New)|Restricted|1262|UMP-45|0.11|0.17|70.00
Five-SeveN | Fairy Tale (Factory New)|Classified|1263|Five-SeveN|0.94|0.25|146.00
M4A4 | Cyber Security (Factory New)|Classified|1264|M4A4|0.15|0.16|101.00
USP-S | Monster Mashup (Factory New)|Classified|1265|USP-S|0.41|0.41|108.00
M4A1-S | Printstream (Factory New)|Covert|1266|M4A1-S|0.12|0.08|173.00
Glock-18 | Neo-Noir (Factory New)|Covert|1267|Glock-18|0.95|0.16|103.00
XM1014 | Charter (Factory New)|Consumer Grade|1268|XM1014|0.12|0.21|86.00
AUG | Surveillance (Factory New)|Consumer Grade|1269|AUG|0.28|0.04|72.00
MP9 | Army Sheen (Factory New)|Consumer Grade|1270|MP9|0.19|0.16|56.00
P250 | Forest Night (Factory New)|Consumer Grade|1271|P250|0.55|0.20|111.00
CZ75-Auto | Jungle Dashed (Factory New)|Consumer Grade|1272|CZ75-Auto|0.21|0.22|77.00
Desert Eagle | The Bronze (Factory New)|Industrial Grade|1273|Desert Eagle|0.08|0.18|57.00
Dual Berettas | Switch Board (Factory New)|Industrial Grade|1274|Dual Berettas|0.16|0.39|105.00
MP5-SD | Nitro (Factory New)|Industrial Grade|1275|MP5-SD|0.10|0.11|92.00
MAG-7 | Carbon Fiber (Factory New)|Industrial Grade|1276|MAG-7|0.17|0.04|46.00
M4A4 | Global Offensive (Factory New)|Mil-Spec|1277|M4A4|0.25|0.07|90.00
SSG 08 | Threat Detected (Factory New)|Mil-Spec|1278|SSG 08|0.07|0.38|113.00
P2000 | Dispatch (Factory New)|Mil-Spec|1279|P2000|0.49|0.09|140.00
SCAR-20 | Magna Carta (Factory New)|Mil-Spec|1280|SCAR-20|0.98|0.11|61.00
FAMAS | Prime Conspiracy (Factory New)|Restricted|1281|FAMAS|0.60|0.38|61.00
Five-SeveN | Berries And Cherries (Factory New)|Restricted|1282|Five-SeveN|0.98|0.32|66.00
UMP-45 | Crime Scene (Factory New)|Restricted|1283|UMP-45|0.95|0.24|112.00
USP-S | Target Acquired (Factory New)|Classified|1284|USP-S|0.94|0.38|108.00
M4A1-S | Blue Phosphor (Factory New)|Classified|1285|M4A1-S|0.59|0.68|69.00
AWP | Fade (Factory New)|Covert|1286|AWP|0.02|0.20|75.00
Dual Berettas | Heist (Factory New)|Consumer Grade|1287|Dual Berettas|0.12|0.16|116.00
Tec-9 | Phoenix Chalk (Factory New)|Consumer Grade|1288|Tec-9|0.06|0.12|65.00
Sawed-Off | Clay Ambush (Factory New)|Consumer Grade|1289|Sawed-Off|0.06|0.37|79.00
M249 | Predator (Factory New)|Consumer Grade|1291|M249|0.10|0.38|93.00
MP7 | Vault Heist (Factory New)|Industrial Grade|1292|MP7|0.10|0.12|65.00
UMP-45 | Houndstooth (Factory New)|Industrial Grade|1293|UMP-45|0.10|0.35|74.00
R8 Revolver | Phoenix Marker (Factory New)|Industrial Grade|1294|R8 Revolver|0.62|0.41|153.00
Nova | Rust Coat (Factory New)|Industrial Grade|1295|Nova|0.58|0.06|71.00
Desert Eagle | Night Heist (Factory New)|Mil-Spec|1296|Desert Eagle|0.65|0.32|44.00
Negev | Phoenix Stencil (Factory New)|Mil-Spec|1297|Negev|0.06|0.23|74.00
P90 | Tiger Pit (Factory New)|Mil-Spec|1298|P90|0.08|0.26|137.00
P250 | Bengal Tiger (Factory New)|Mil-Spec|1299|P250|0.09|0.19|182.00
Galil AR | Phoenix Blacklight (Factory New)|Restricted|1300|Galil AR|0.75|0.39|162.00
SG 553 | Hypnotic (Factory New)|Restricted|1301|SG 553|0.12|0.06|63.00
Glock-18 | Franklin (Factory New)|Restricted|1302|Glock-18|0.15|0.13|143.00
AWP | Silk Tiger (Factory New)|Classified|1303|AWP|0.36|0.07|90.00
MAC-10 | Hot Snakes (Factory New)|Classified|1304|MAC-10|0.07|0.24|68.00
AK-47 | X-Ray (Factory New)|Covert|1305|AK-47|0.04|0.62|148.00
P90 | Ancient Earth (Factory New)|Consumer Grade|1306|P90|0.09|0.33|69.00
Souvenir P90 | Ancient Earth (Factory New)|Consumer Grade|1306|P90|0.09|0.33|69.00
SG 553 | Lush Ruins (Factory New)|Consumer Grade|1307|SG 553|0.18|0.28|83.00
Souvenir SG 553 | Lush Ruins (Factory New)|Consumer Grade|1307|SG 553|0.18|0.28|83.00
Nova | Army Sheen (Factory New)|Consumer Grade|1308|Nova|0.17|0.14|69.00
Souvenir Nova | Army Sheen (Factory New)|Consumer Grade|1308|Nova|0.17|0.14|69.00
SSG 08 | Jungle Dashed (Factory New)|Consumer Grade|1309|SSG 08|0.21|0.16|68.00
Souvenir SSG 08 | Jungle Dashed (Factory New)|Consumer Grade|1309|SSG 08|0.21|0.16|68.00
R8 Revolver | Night (Factory New)|Consumer Grade|1310|R8 Revolver|0.33|0.02|55.00
Souvenir R8 Revolver | Night (Factory New)|Consumer Grade|1310|R8 Revolver|0.33|0.02|55.00
P2000 | Panther Camo (Factory New)|Industrial Grade|1311|P2000|0.33|0.02|54.00
Souvenir P2000 | Panther Camo (Factory New)|Industrial Grade|1311|P2000|0.33|0.02|54.00
MP7 | Tall Grass (Factory New)|Industrial Grade|1312|MP7|0.23|0.56|109.00
Souvenir MP7 | Tall Grass (Factory New)|Industrial Grade|1312|MP7|0.23|0.56|109.00
G3SG1 | Ancient Ritual (Factory New)|Industrial Grade|1313|G3SG1|0.07|0.17|80.00
Souvenir G3SG1 | Ancient Ritual (Factory New)|Industrial Grade|1313|G3SG1|0.07|0.17|80.00
CZ75-Auto | Silver (Factory New)|Industrial Grade|1314|CZ75-Auto|0.17|0.06|98.00
Souvenir CZ75-Auto | Silver (Factory New)|Industrial Grade|1314|CZ75-Auto|0.17|0.06|98.00
Tec-9 | Blast From the Past (Factory New)|Mil-Spec|1315|Tec-9|0.10|0.36|97.00
Souvenir Tec-9 | Blast From the Past (Factory New)|Mil-Spec|1315|Tec-9|0.10|0.36|97.00
AUG | Carved Jade (Factory New)|Mil-Spec|1316|AUG|0.31|0.09|78.00
Souvenir AUG | Carved Jade (Factory New)|Mil-Spec|1316|AUG|0.31|0.09|78.00
Galil AR | Dusk Ruins (Factory New)|Mil-Spec|1317|Galil AR|0.08|0.46|122.00
Souvenir Galil AR | Dusk Ruins (Factory New)|Mil-Spec|1317|Galil AR|0.08|0.46|122.00
XM1014 | Ancient Lore (Factory New)|Restricted|1319|XM1014|0.12|0.24|110.00
Souvenir XM1014 | Ancient Lore (Factory New)|Restricted|1319|XM1014|0.12|0.24|110.00
MAC-10 | Gold Brick (Factory New)|Restricted|1320|MAC-10|0.13|0.46|78.00
Souvenir MAC-10 | Gold Brick (Factory New)|Restricted|1320|MAC-10|0.13|0.46|78.00
USP-S | Ancient Visions (Factory New)|Restricted|1321|USP-S|0.12|0.25|89.00
Souvenir USP-S | Ancient Visions (Factory New)|Restricted|1321|USP-S|0.12|0.25|89.00
P90 | Run and Hide (Factory New)|Classified|1322|P90|0.09|0.42|85.00
Souvenir P90 | Run and Hide (Factory New)|Classified|1322|P90|0.09|0.42|85.00
AK-47 | Panthera onca (Factory New)|Classified|1323|AK-47|0.11|0.44|124.00
Souvenir AK-47 | Panthera onca (Factory New)|Classified|1323|AK-47|0.11|0.44|124.00
M4A1-S | Welcome to the Jungle (Factory New)|Covert|1324|M4A1-S|0.01|0.30|108.00
Souvenir M4A1-S | Welcome to the Jungle (Factory New)|Covert|1324|M4A1-S|0.01|0.30|108.00
Glock-18 | Clear Polymer (Factory New)|Mil-Spec|1325|Glock-18|0.09|0.26|85.00
M249 | O.S.I.P.R. (Factory New)|Mil-Spec|1326|M249|0.56|0.14|44.00
SG 553 | Heavy Metal (Factory New)|Mil-Spec|1327|SG 553|0.11|0.06|51.00
R8 Revolver | Junk Yard (Factory New)|Mil-Spec|1328|R8 Revolver|0.03|0.26|57.00
UMP-45 | Oscillator (Factory New)|Mil-Spec|1329|UMP-45|0.08|0.37|51.00
Nova | Windblown (Factory New)|Mil-Spec|1330|Nova|0.57|0.30|111.00
CZ75-Auto | Circaetus (Factory New)|Mil-Spec|1331|CZ75-Auto|0.04|0.14|83.00
AK-47 | Slate (Factory New)|Restricted|1332|AK-47|0.33|0.02|42.00
P250 | Cyber Shell (Factory New)|Restricted|1333|P250|0.11|0.11|53.00
Negev | dev_texture (Factory New)|Restricted|1334|Negev|0.08|0.42|106.00
MAC-10 | Button Masher (Factory New)|Restricted|1335|MAC-10|0.08|0.12|120.00
Desert Eagle | Trigger Discipline (Factory New)|Restricted|1336|Desert Eagle|0.94|0.25|120.00
MP9 | Food Chain (Factory New)|Classified|1337|MP9|0.12|0.38|101.00
XM1014 | XOXO (Factory New)|Classified|1338|XM1014|0.08|0.31|101.00
Galil AR | Chromatic Aberration (Factory New)|Classified|1339|Galil AR|0.89|0.17|100.00
USP-S | The Traitor (Factory New)|Covert|1340|USP-S|0.01|0.32|56.00
M4A4 | In Living Color (Factory New)|Covert|1341|M4A4|0.13|0.16|118.00
R8 Revolver | Desert Brush (Factory New)|Consumer Grade|1342|R8 Revolver|0.11|0.29|150.00
Souvenir R8 Revolver | Desert Brush (Factory New)|Consumer Grade|1342|R8 Revolver|0.11|0.29|150.00
P90 | Desert DDPAT (Factory New)|Consumer Grade|1343|P90|0.09|0.33|129.00
Souvenir P90 | Desert DDPAT (Factory New)|Consumer Grade|1343|P90|0.09|0.33|129.00
SG 553 | Bleached (Factory New)|Consumer Grade|1344|SG 553|0.09|0.30|111.00
Souvenir SG 553 | Bleached (Factory New)|Consumer Grade|1344|SG 553|0.09|0.30|111.00
MP7 | Prey (Factory New)|Consumer Grade|1345|MP7|0.06|0.20|86.00
Souvenir MP7 | Prey (Factory New)|Consumer Grade|1345|MP7|0.06|0.20|86.00
Sawed-Off | Parched (Factory New)|Consumer Grade|1346|Sawed-Off|0.07|0.08|84.00
Souvenir Sawed-Off | Parched (Factory New)|Consumer Grade|1346|Sawed-Off|0.07|0.08|84.00
AUG | Spalted Wood (Factory New)|Industrial Grade|1347|AUG|0.14|0.08|74.00
Souvenir AUG | Spalted Wood (Factory New)|Industrial Grade|1347|AUG|0.14|0.08|74.00
MP9 | Old Roots (Factory New)|Industrial Grade|1348|MP9|0.15|0.34|83.00
Souvenir MP9 | Old Roots (Factory New)|Industrial Grade|1348|MP9|0.15|0.34|83.00
Five-SeveN | Withered Vine (Factory New)|Industrial Grade|1349|Five-SeveN|0.08|0.22|97.00
Souvenir Five-SeveN | Withered Vine (Factory New)|Industrial Grade|1349|Five-SeveN|0.08|0.22|97.00
